ccode,ccode_vdem,country_id_vdem,country,year,trans_year,trans_note,p5_year,trans_p5,bmr_year,trans_bmr,ert_year,trans_ert,row_yr,trans_row,gwf_yr,trans_gwf,tjet_dtrid,isq_dtrid,tjrc_dtrid,dem_bmr,dem_omit_bmr,dem_trans_bmr,polity_p5,polity2_p5,change_p5,regtrans_p5,v2x_regime_ert,v2x_regime_orig,v2x_regime_amb,v2x_polyarchy,reg_type,reg_start_year,reg_end_year,reg_trans,reg_age,dem_spell_id,dem_reversion,dem_ep_start_year,dem_ep_end_year,dem_founding_elec,dem_ep_outcome,aut_ep_start_year,aut_ep_end_year,aut_ep_outcome,aut_founding_elec,regime_gwf,reg_fail_gwf
652,652,97,Syria,2004,,,,652-1954-50,,,,97-1961-43,,97-1961-43,,652-1961-43,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy lower bound,0.152,Autocracy,1922,2023,No regime transition,82,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party-military-personal,0
652,652,97,Syria,2005,,,,652-1954-51,,,,97-1961-44,,97-1961-44,,652-1961-44,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy lower bound,0.15,Autocracy,1922,2023,No regime transition,83,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party-military-personal,0
652,652,97,Syria,2006,,,,652-1954-52,,,,97-1961-45,,97-1961-45,,652-1961-45,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy lower bound,0.15,Autocracy,1922,2023,No regime transition,84,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party-military-personal,0
652,652,97,Syria,2007,,,,652-1954-53,,,,97-1961-46,,97-1961-46,,652-1961-46,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy lower bound,0.147,Autocracy,1922,2023,No regime transition,85,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party-military-personal,0
652,652,97,Syria,2008,,,,652-1954-54,,,,97-1961-47,,97-1961-47,,652-1961-47,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy lower bound,0.147,Autocracy,1922,2023,No regime transition,86,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party-military-personal,0
652,652,97,Syria,2009,,,,652-1954-55,,,,97-1961-48,,97-1961-48,,652-1961-48,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy lower bound,0.147,Autocracy,1922,2023,No regime transition,87,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party-military-personal,0
652,652,97,Syria,2010,,,,652-1954-56,,,,97-1961-49,,97-1961-49,,652-1961-49,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy lower bound,0.146,Autocracy,1922,2023,No regime transition,88,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party-military-personal,0
652,652,97,Syria,2011,,,,652-1954-57,,,,97-1961-50,,97-1961-50,,,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy lower bound,0.146,Autocracy,1922,2023,No regime transition,89,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2012,,,,652-1954-58,,,,97-1961-51,,97-1961-51,,,,,,0,0,0,-9,-9,-3,-1,Electoral autocracy,1,Electoral autocracy lower bound,0.146,Autocracy,1922,2023,No regime transition,90,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2013,,,,652-1954-59,,,,97-1961-52,,97-1961-52,,,,,,0,0,0,-9,-9,,,Closed autocracy,0,Closed autocracy,0.137,Autocracy,1922,2023,No regime transition,91,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2014,,,,652-1954-60,,,,97-1961-53,,97-1961-53,,,,,,0,0,0,-9,-9,,,Closed autocracy,0,Closed autocracy,0.139,Autocracy,1922,2023,No regime transition,92,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2015,,,,652-1954-61,,,,97-1961-54,,97-1961-54,,,,,,0,0,0,-9,-9,,,Closed autocracy,0,Closed autocracy,0.138,Autocracy,1922,2023,No regime transition,93,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2016,,,,652-1954-62,,,,97-1961-55,,97-1961-55,,,,,,0,0,0,-9,-9,,,Closed autocracy,0,Closed autocracy,0.137,Autocracy,1922,2023,No regime transition,94,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2017,,,,652-1954-63,,,,97-1961-56,,97-1961-56,,,,,,0,0,0,-9,-9,,,Closed autocracy,0,Closed autocracy,0.138,Autocracy,1922,2023,No regime transition,95,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2018,,,,652-1954-64,,,,97-1961-57,,97-1961-57,,,,,,0,0,0,-9,-9,,,Closed autocracy,0,Closed autocracy,0.137,Autocracy,1922,2023,No regime transition,96,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2019,,,,,,,,97-1961-58,,97-1961-58,,,,,,0,0,0,,,,,Closed autocracy,0,Closed autocracy,0.138,Autocracy,1922,2023,No regime transition,97,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2020,,,,,,,,97-1961-59,,97-1961-59,,,,,,0,0,0,,,,,Closed autocracy,0,Closed autocracy,0.139,Autocracy,1922,2023,No regime transition,98,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2021,,,,,,,,97-1961-60,,97-1961-60,,,,,,,,,,,,,Closed autocracy,0,Closed autocracy,0.138,Autocracy,1922,2023,No regime transition,99,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
652,652,97,Syria,2022,,,,,,,,97-1961-61,,97-1961-61,,,,,,,,,,,,,Closed autocracy,0,Closed autocracy,0.138,Autocracy,1922,2023,No regime transition,100,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
,652,97,Syria,2023,,,,,,,,97-1961-62,,97-1961-62,,,,,,,,,,,,,Closed autocracy,0,Closed autocracy,0.146,Autocracy,1922,2023,No regime transition,101,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,1949,,,,,,,,,,,,,,,,0,0,0,-8,-8,99,99,Closed autocracy,0,Closed autocracy,0.074,Autocracy,1900,1996,No regime transition,49,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,1950,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.075,Autocracy,1900,1996,No regime transition,50,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1951,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.076,Autocracy,1900,1996,No regime transition,51,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1952,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.078,Autocracy,1900,1996,No regime transition,52,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1953,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.078,Autocracy,1900,1996,No regime transition,53,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1954,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.078,Autocracy,1900,1996,No regime transition,54,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1955,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.078,Autocracy,1900,1996,No regime transition,55,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1956,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.078,Autocracy,1900,1996,No regime transition,56,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1957,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.078,Autocracy,1900,1996,No regime transition,57,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1958,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.078,Autocracy,1900,1996,No regime transition,58,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1959,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.078,Autocracy,1900,1996,No regime transition,59,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1960,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.081,Autocracy,1900,1996,No regime transition,60,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1961,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.081,Autocracy,1900,1996,No regime transition,61,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1962,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.081,Autocracy,1900,1996,No regime transition,62,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1963,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.081,Autocracy,1900,1996,No regime transition,63,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1964,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.081,Autocracy,1900,1996,No regime transition,64,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1965,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.081,Autocracy,1900,1996,No regime transition,65,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1966,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.081,Autocracy,1900,1996,No regime transition,66,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1967,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.081,Autocracy,1900,1996,No regime transition,67,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1968,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.082,Autocracy,1900,1996,No regime transition,68,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1969,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.083,Autocracy,1900,1996,No regime transition,69,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1970,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.114,Autocracy,1900,1996,No regime transition,70,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1971,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.112,Autocracy,1900,1996,No regime transition,71,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1972,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.113,Autocracy,1900,1996,No regime transition,72,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1973,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.112,Autocracy,1900,1996,No regime transition,73,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1974,,,,,,,,,,,,,,,,0,0,0,-8,-8,,,Closed autocracy,0,Closed autocracy,0.114,Autocracy,1900,1996,No regime transition,74,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1975,,,,,,,,,,,,,,,,0,0,0,-7,-7,1,0,Closed autocracy,0,Closed autocracy,0.114,Autocracy,1900,1996,No regime transition,75,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1976,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.117,Autocracy,1900,1996,No regime transition,76,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1977,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.119,Autocracy,1900,1996,No regime transition,77,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1978,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.119,Autocracy,1900,1996,No regime transition,78,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1979,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.118,Autocracy,1900,1996,No regime transition,79,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1980,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.128,Autocracy,1900,1996,No regime transition,80,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1981,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.132,Autocracy,1900,1996,No regime transition,81,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1982,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.133,Autocracy,1900,1996,No regime transition,82,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1983,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.135,Autocracy,1900,1996,No regime transition,83,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1984,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.139,Autocracy,1900,1996,No regime transition,84,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1985,,,,,,,,,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.14,Autocracy,1900,1996,No regime transition,85,,,1986,2001,,No democratization episode during this year,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1986,,,,,,,1986,48-1986-0,,,,,,,,0,0,0,-7,-7,,,Closed autocracy,0,Closed autocracy,0.156,Autocracy,1900,1996,No regime transition,86,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1987,,,,,,,,48-1986-1,,,,,,,,0,0,0,-1,-1,6,1,Closed autocracy,0,Closed autocracy,0.201,Autocracy,1900,1996,No regime transition,87,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1988,,,,,,,,48-1986-2,,,,,,,,0,0,0,-1,-1,,,Closed autocracy,0,Closed autocracy,0.227,Autocracy,1900,1996,No regime transition,88,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1989,,,,,,,,48-1986-3,,,,,,,,0,0,0,-1,-1,,,Closed autocracy,0,Closed autocracy,0.242,Autocracy,1900,1996,No regime transition,89,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1990,,,,,,,,48-1986-4,,,,,,,,0,0,0,-1,-1,,,Closed autocracy,0,Closed autocracy,0.265,Autocracy,1900,1996,No regime transition,90,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1991,,,,,,,,48-1986-5,,,,,,,,0,0,0,-1,-1,,,Closed autocracy,0,Closed autocracy,0.268,Autocracy,1900,1996,No regime transition,91,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1992,1992,,1992,713-1992-0,1996,,1986,48-1986-6,,,,,119,105,105,0,0,0,7,7,8,3,Closed autocracy,0,Closed autocracy,0.297,Autocracy,1900,1996,No regime transition,92,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1993,,,,713-1992-1,,,,48-1986-7,,,,,119,105,105,0,0,0,7,7,,,Closed autocracy,0,Closed autocracy,0.321,Autocracy,1900,1996,No regime transition,93,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1994,,,,713-1992-2,,,,48-1986-8,,,,,119,105,105,0,0,0,7,7,,,Closed autocracy,0,Closed autocracy,0.321,Autocracy,1900,1996,No regime transition,94,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1995,,,,713-1992-3,,,,48-1986-9,,,,,119,105,105,0,0,0,7,7,,,Closed autocracy,0,Closed autocracy,0.326,Autocracy,1900,1996,No regime transition,95,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1996,,,,713-1992-4,1996,713-1996-0,,48-1986-10,1996,48-1996-0,,,119,105,105,1,1,1,8,8,0,0,Electoral autocracy,1,Electoral autocracy,0.343,Autocracy,1900,1996,No regime transition,96,,,1986,2001,,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1997,,,,713-1992-5,,713-1996-1,,48-1986-11,,48-1996-1,,,119,105,105,1,1,0,9,9,2,0,Electoral democracy,2,Electoral democracy,0.651,Democracy,1997,2023,Democratic transition,0,48_1997,,1986,2001,1998,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1998,,,,713-1992-6,,713-1996-2,,48-1986-12,,48-1996-2,,,119,105,105,1,1,0,9,9,,,Electoral democracy,2,Electoral democracy,0.663,Democracy,1997,2023,No regime transition,1,48_1997,,1986,2001,1998,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,1999,,,,713-1992-7,,713-1996-3,,48-1986-13,,48-1996-3,,,119,105,105,1,1,0,9,9,,,Electoral democracy,2,Electoral democracy,0.659,Democracy,1997,2023,No regime transition,2,48_1997,,1986,2001,1998,Democratic transition,,,No autocratization episode during this year,,party,0
713,713,48,Taiwan,2000,,,,713-1992-8,,713-1996-4,,48-1986-14,,48-1996-4,2000,713-2000-0,119,105,105,1,1,0,9,9,,,Liberal democracy,3,Liberal democracy,0.775,Democracy,1997,2023,No regime transition,3,48_1997,,1986,2001,1998,Democratic transition,,,No autocratization episode during this year,,party,1
713,713,48,Taiwan,2001,,,,713-1992-9,,713-1996-5,,48-1986-15,,48-1996-5,,713-2000-1,119,105,105,1,1,0,9,9,,,Liberal democracy,3,Liberal democracy,0.788,Democracy,1997,2023,No regime transition,4,48_1997,,1986,2001,1998,Democratic transition,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2002,,,,713-1992-10,,713-1996-6,,48-1986-16,,48-1996-6,,713-2000-2,119,105,105,1,1,0,9,9,,,Liberal democracy,3,Liberal democracy,0.793,Democracy,1997,2023,No regime transition,5,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2003,,,,713-1992-11,,713-1996-7,,48-1986-17,,48-1996-7,,713-2000-3,119,105,105,1,1,0,9,9,,,Liberal democracy,3,Liberal democracy,0.788,Democracy,1997,2023,No regime transition,6,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2004,,,,713-1992-12,,713-1996-8,,48-1986-18,,48-1996-8,,713-2000-4,119,105,105,1,1,0,10,10,1,0,Liberal democracy,3,Liberal democracy,0.777,Democracy,1997,2023,No regime transition,7,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2005,,,,713-1992-13,,713-1996-9,,48-1986-19,,48-1996-9,,713-2000-5,119,105,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.775,Democracy,1997,2023,No regime transition,8,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2006,,,,713-1992-14,,713-1996-10,,48-1986-20,,48-1996-10,,713-2000-6,119,105,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.778,Democracy,1997,2023,No regime transition,9,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2007,,,,713-1992-15,,713-1996-11,,48-1986-21,,48-1996-11,,713-2000-7,119,105,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.777,Democracy,1997,2023,No regime transition,10,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2008,,,,713-1992-16,,713-1996-12,,48-1986-22,,48-1996-12,,713-2000-8,119,105,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.799,Democracy,1997,2023,No regime transition,11,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2009,,,,713-1992-17,,713-1996-13,,48-1986-23,,48-1996-13,,713-2000-9,119,105,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.802,Democracy,1997,2023,No regime transition,12,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2010,,,,713-1992-18,,713-1996-14,,48-1986-24,,48-1996-14,,713-2000-10,119,105,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.804,Democracy,1997,2023,No regime transition,13,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,democracy,0
713,713,48,Taiwan,2011,,,,713-1992-19,,713-1996-15,,48-1986-25,,48-1996-15,,,119,,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.804,Democracy,1997,2023,No regime transition,14,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2012,,,,713-1992-20,,713-1996-16,,48-1986-26,,48-1996-16,,,119,,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.808,Democracy,1997,2023,No regime transition,15,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2013,,,,713-1992-21,,713-1996-17,,48-1986-27,,48-1996-17,,,119,,105,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy lower bound,0.806,Democracy,1997,2023,No regime transition,16,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2014,,,,713-1992-22,,713-1996-18,,48-1986-28,,48-1996-18,,,119,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.809,Democracy,1997,2023,No regime transition,17,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2015,,,,713-1992-23,,713-1996-19,,48-1986-29,,48-1996-19,,,119,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.809,Democracy,1997,2023,No regime transition,18,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2016,,,,713-1992-24,,713-1996-20,,48-1986-30,,48-1996-20,,,119,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.839,Democracy,1997,2023,No regime transition,19,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2017,,,,713-1992-25,,713-1996-21,,48-1986-31,,48-1996-21,,,119,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.845,Democracy,1997,2023,No regime transition,20,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2018,,,,713-1992-26,,713-1996-22,,48-1986-32,,48-1996-22,,,119,,,1,1,0,10,10,,,Liberal democracy,3,Liberal democracy,0.845,Democracy,1997,2023,No regime transition,21,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2019,,,,,,713-1996-23,,48-1986-33,,48-1996-23,,,119,,,1,1,0,,,,,Liberal democracy,3,Liberal democracy,0.835,Democracy,1997,2023,No regime transition,22,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2020,,,,,,713-1996-24,,48-1986-34,,48-1996-24,,,119,,,1,1,0,,,,,Liberal democracy,3,Liberal democracy,0.819,Democracy,1997,2023,No regime transition,23,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2021,,,,,,,,48-1986-35,,48-1996-25,,,,,,,,,,,,,Liberal democracy,3,Liberal democracy,0.819,Democracy,1997,2023,No regime transition,24,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
713,713,48,Taiwan,2022,,,,,,,,48-1986-36,,48-1996-26,,,,,,,,,,,,,Liberal democracy,3,Liberal democracy,0.824,Democracy,1997,2023,No regime transition,25,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
,713,48,Taiwan,2023,,,,,,,,48-1986-37,,48-1996-27,,,,,,,,,,,,,Liberal democracy,3,Liberal democracy,0.823,Democracy,1997,2023,No regime transition,26,48_1997,,,,1998,No democratization episode during this year,,,No autocratization episode during this year,,,
702,702,133,Tajikistan,1990,,,,,,,,,,,,,,,,,,,,,,,Electoral autocracy,1,Electoral autocracy,0.261,Autocracy,1990,2023,,0,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,,
702,702,133,Tajikistan,1991,,,,,,,,,,,,,,,,0,0,0,-2,-2,99,99,Electoral autocracy,1,Electoral autocracy,0.306,Autocracy,1990,2023,No regime transition,1,,,,,,No democratization episode during this year,1992,1995,No autocratization episode during this year,,,
702,702,133,Tajikistan,1992,,,,,,,,,,,,,,,,0,0,0,-6,-6,-4,-1,Electoral autocracy,1,Electoral autocracy,0.276,Autocracy,1990,2023,No regime transition,2,,,,,,No democratization episode during this year,1992,1995,Regressed autocracy,,personal,0
702,702,133,Tajikistan,1993,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy,0.217,Autocracy,1990,2023,No regime transition,3,,,,,,No democratization episode during this year,1992,1995,Regressed autocracy,,personal,0
702,702,133,Tajikistan,1994,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy,0.194,Autocracy,1990,2023,No regime transition,4,,,,,,No democratization episode during this year,1992,1995,Regressed autocracy,,personal,0
702,702,133,Tajikistan,1995,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy,0.172,Autocracy,1990,2023,No regime transition,5,,,,,,No democratization episode during this year,1992,1995,Regressed autocracy,,personal,0
702,702,133,Tajikistan,1996,,,,,,,,,,,,,,,,0,0,0,-6,-6,,,Electoral autocracy,1,Electoral autocracy,0.172,Autocracy,1990,2023,No regime transition,6,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,personal,0
702,702,133,Tajikistan,1997,,,,,,,,,,,,,,,,0,0,0,-5,-5,0,1,Electoral autocracy,1,Electoral autocracy,0.18,Autocracy,1990,2023,No regime transition,7,,,,,,No democratization episode during this year,,,No autocratization episode during this year,,personal,0
